,rst_name,menu_name,price,platform
5,꼬메노,레드넥타,"5,500원",1
6,꼬메노,메도우,"5,500원",1
0,버거킹 건대입구역점,통새우와퍼주니어세트,"7,300원",1
1,버거킹 건대입구역점,통새우와퍼세트,"9,900원",1
2,버거킹 건대입구역점,와퍼세트,"9,100원",1
3,버거킹 건대입구역점,콰트로치즈와퍼세트,"9,900원",1
4,버거킹 건대입구역점,치즈와퍼세트,"9,700원",1
5,버거킹 건대입구역점,와퍼주니어세트,"6,700원",1
6,버거킹 건대입구역점,불고기와퍼주니어,"6,700원",1
7,버거킹 건대입구역점,콰트로치즈와퍼주니어세트,"7,300원",1
8,버거킹 건대입구역점,치즈와퍼주니어세트,"7,000원",1
9,버거킹 건대입구역점,프렌치프라이(R)~(L),2100~2600,1
10,버거킹 건대입구역점,어니언링,"2,300원",1
11,버거킹 건대입구역점,너켓킹(4~10조각),2200~5500,1
0,서소문순두부보쌈,서소문순두부,"10,000원",1
1,서소문순두부보쌈,매운갈비찜,"12,000원",1
2,서소문순두부보쌈,삼합 中,"48,000원",1
3,서소문순두부보쌈,옛날할머니순두부,"10,000원",1
4,서소문순두부보쌈,콩비지찌개,"10,000원",1
5,서소문순두부보쌈,청국장,"10,000원",1
6,서소문순두부보쌈,김치순두부,"10,000원",1
7,서소문순두부보쌈,불고기순두부,"10,000원",1
8,서소문순두부보쌈,얼큰이순두부,"10,000원",1
9,서소문순두부보쌈,버섯된장찌개,"10,000원",1
10,서소문순두부보쌈,강된장비빔밥,"10,000원",1
11,서소문순두부보쌈,들개탕,"10,000원",1
12,서소문순두부보쌈,미역국,"10,000원",1
13,서소문순두부보쌈,해물순두부,"12,000원",1
14,서소문순두부보쌈,순두부묵은지 통삼겹살,"12,000원",1
15,서소문순두부보쌈,묵은지꽁치조림,"12,000원",1
16,서소문순두부보쌈,굴순두부,"13,000원",1
17,서소문순두부보쌈,서소문정식,"19,000원",1
18,서소문순두부보쌈,보쌈 정식,"17,000원",1
19,서소문순두부보쌈,스페셜보쌈(특),"80,000원",1
20,서소문순두부보쌈,스페셜보쌈,"70,000원",1
21,서소문순두부보쌈,낙지보쌈,"55,000원",1
22,서소문순두부보쌈,족보쌈,"45,000원",1
23,서소문순두부보쌈,굴보쌈,"53,000원",1
24,서소문순두부보쌈,한방보쌈 中,"37,000원",1
25,서소문순두부보쌈,홍어회,"20,000원",1
26,서소문순두부보쌈,수육고기,"20,000원",1
27,서소문순두부보쌈,보쌈김치,"10,000원",1
28,서소문순두부보쌈,두부부침,"12,000원",1
29,서소문순두부보쌈,생두부,"10,000원",1
0,홍콩반점0410 건대역점,면류(곱빼기+1000원),,1
1,홍콩반점0410 건대역점,짜장면,"6,500원",1
2,홍콩반점0410 건대역점,고추짜장,"8,000원",1
3,홍콩반점0410 건대역점,고기짜장,"8,500원",1
4,홍콩반점0410 건대역점,짬뽕,"7,800원",1
5,홍콩반점0410 건대역점,고추짬뽕,"8,900원",1
6,홍콩반점0410 건대역점,고기짬뽕,"9,500원",1
7,홍콩반점0410 건대역점,쟁반짜장(2인),"16,000원",1
8,홍콩반점0410 건대역점,밥류,,1
9,홍콩반점0410 건대역점,짬뽕밥(맛보기면+밥),"7,800원",1
10,홍콩반점0410 건대역점,짜장밥,"8,500원",1
11,홍콩반점0410 건대역점,고추짬뽕밥,"8,900원",1
12,홍콩반점0410 건대역점,고기짬뽕밥,"9,500원",1
13,홍콩반점0410 건대역점,튀김류,,1
14,홍콩반점0410 건대역점,탕수육(소_2인),"16,800원",1
15,홍콩반점0410 건대역점,탕수육(중_3인),"18,800원",1
16,홍콩반점0410 건대역점,탕수육(대_4인),"22,800원",1
17,홍콩반점0410 건대역점,사이드류,,1
18,홍콩반점0410 건대역점,멘보샤(5개),"9,900원",1
19,홍콩반점0410 건대역점,군만두(8개),"6,000원",1
20,홍콩반점0410 건대역점,연유꽃빵(5개),"4,500원",1
21,홍콩반점0410 건대역점,단팥춘권(10개),"3,000원",1
22,홍콩반점0410 건대역점,포장 전용,,1
23,홍콩반점0410 건대역점,짜장소스 1통,"3,500원",1
0,감성타코,까르니따스 치즈 타코,"10,000원",1
1,감성타코,파인애플 살사 베르데 타코,"10,000원",1
2,감성타코,베르데 숏립 퀘사디아,"15,000원",1
3,감성타코,과카몰리 쉬림프 퀘사디아,"15,000원",1
4,감성타코,자메이카 치킨 퀘사디아,"14,000원",1
5,감성타코,고저스 버팔로 감자튀김,"10,000원",1
6,감성타코,칠리라차 버팔로 윙스,"17,000원",1
7,감성타코,엘레강스 어니언링,"12,000원",1
8,감성타코,감성칠리나초,"9,000원",1
9,감성타코,자메이카 저크 치킨 타코,"10,000원",1
10,감성타코,칠리라차 쉬림프 타코,"10,000원",1
11,감성타코,아보카도 치폴레크림 쉬림프 타코,"12,000원",1
12,감성타코,스피나치 파마산 머쉬룸 타코,"10,000원",1
13,감성타코,까르니따스 베르데 브리또,"14,000원",1
14,감성타코,치폴레크림 쉬림프 브리또,"15,000원",1
15,감성타코,BBQ 숏립 브리또,"15,000원",1
16,감성타코,아가베 블랙잭 퀘사디아,"14,000원",1
0,일광,명란계란말이,"11,000원",1
1,일광,도미뱃살,"13,000원",1
2,일광,참소라 초회,"13,000원",1
3,일광,나베,"16,000원",1
4,일광,아게다시 도후,"10,000원",1
5,일광,수제꼬치7종,"20,000원",1
6,일광,수제꼬치5종,"15,000원",1
7,일광,나가사끼 짬뽕,"16,000원",1
8,일광,얼큰나가사끼 짬뽕,"18,000원",1
9,일광,김치 가츠 나베,"15,000원",1
0,시홍쓰,토마토계란덮밥,"9,000원",1
1,시홍쓰,마파가지튀김(밥포함),"12,000원",1
2,시홍쓰,마파두부밥(면 으로 변경 가능),"11,000원",1
3,시홍쓰,20번의 탄탄면,"10,000원",1
4,시홍쓰,고기튀김,"6,500원",1
5,시홍쓰,새우완탕,"6,500원",1
6,시홍쓰,연태하이볼,"6,500원",1
0,어멍네고기국수,고기국수,"9,000원",1
1,어멍네고기국수,고기국밥,"9,000원",1
2,어멍네고기국수,고사리육개장,"9,000원",1
0,우화등선,"특수부위(살치, 치마, 제비추리, 토시 중 택1) 150g","59,000원",1
1,우화등선,사장님 맘대로 (특수부위 600g + 사장님 맘대로),"236,000원",1
2,우화등선,우화등선 세트 등심 300g + 하우스와인 2잔,"95,000원",1
3,우화등선,꽃등심 150g,"55,000원",1
4,우화등선,숙성등심 150g,"45,000원",1
5,우화등선,신의 실수(된장짜글이),"7,000원",1
6,우화등선,신의 한 수 (도토리 묵사발),"7,000원",1
0,대동집 건대점,녹두반반파전,"18,000원",1
1,대동집 건대점,대동보쌈,"28,000원",1
2,대동집 건대점,골뱅이낙지무침과수육,"29,000원",1
3,대동집 건대점,대동 깐쇼새우,"20,000원",1
4,대동집 건대점,삼겹두부김치,"18,000원",1
5,대동집 건대점,매콤오돌뼈볶음&주먹밥,"21,000원",1
6,대동집 건대점,맑은 바지락탕,"18,000원",1
7,대동집 건대점,대동알탕,"24,000원",1
8,대동집 건대점,수제고추튀김,"18,000원",1
9,대동집 건대점,멸치국수,"6,000원",1
10,대동집 건대점,비빔국수,"7,000원",1
11,대동집 건대점,녹두 해물 파전,"16,000원",1
12,대동집 건대점,녹두 해물 김치전,"17,000원",1
13,대동집 건대점,대동 육전,"19,000원",1
14,대동집 건대점,대동 감자전,"16,000원",1
15,대동집 건대점,대동 치즈 감자전,"18,000원",1
16,대동집 건대점,대동삼합,"39,000원",1
17,대동집 건대점,대동 가래떡볶이와 핫도그,"14,000원",1
18,대동집 건대점,고추고갈비,"16,000원",1
19,대동집 건대점,육회 (매운맛 또는 참기름맛),"17,000원",1
20,대동집 건대점,대동 소시지야채볶음과 감자튀김,"17,000원",1
21,대동집 건대점,참소라숙회,"18,000원",1
22,대동집 건대점,김말이 골뱅이무침,"19,000원",1
23,대동집 건대점,매콤국물닭발,"19,000원",1
24,대동집 건대점,대동 케이-로제 찜닭,"20,000원",1
25,대동집 건대점,대동 순살 찜닭,"21,000원",1
26,대동집 건대점,문어초회,"21,000원",1
27,대동집 건대점,대동 편육냉채,"22,000원",1
28,대동집 건대점,꼬막(계절메뉴),"19,000원",1
29,대동집 건대점,불꼬막(계절메뉴),"20,000원",1
30,대동집 건대점,반반꼬막(계절메뉴),"20,000원",1
31,대동집 건대점,대동 닭똥집 볶음,"17,000원",1
32,대동집 건대점,대동 두부 제육 두루치기,"19,000원",1
33,대동집 건대점,태양초 낙지 볶음,"21,000원",1
34,대동집 건대점,알쌈 삼겹쭈꾸미 볶음,"23,000원",1
35,대동집 건대점,치즈불닭볶음&주먹밥,"25,000원",1
36,대동집 건대점,부산오뎅탕,"16,000원",1
37,대동집 건대점,김치 우동 오뎅탕,"17,000원",1
38,대동집 건대점,대동 부대찌개,"18,000원",1
39,대동집 건대점,얼큰 수제비 민물새우탕,"18,000원",1
40,대동집 건대점,대동 돼지고기 짜글이,"21,000원",1
41,대동집 건대점,대동 토종 순대전골,"23,000원",1
42,대동집 건대점,꼬치어묵 통골뱅이탕,"24,000원",1
43,대동집 건대점,통오징어 짬뽕탕,"24,000원",1
44,대동집 건대점,허니버터 치즈볼과 감자튀김,"12,000원",1
45,대동집 건대점,대동 고로케와 샐러드,"12,000원",1
46,대동집 건대점,대동 순살 깨간장 치킨,"19,000원",1
47,대동집 건대점,윙봉치긴과 감자튀김,"20,000원",1
48,대동집 건대점,매콤왕두부,"10,000원",1
49,대동집 건대점,버터 명란구이,"15,000원",1
50,대동집 건대점,반건조 오징어와 땅콩,"14,000원",1
51,대동집 건대점,먹태구이와 땅콩,"15,000원",1
52,대동집 건대점,얼음황도,"9,000원",1
53,대동집 건대점,날치알 주먹밥,"4,500원",1
0,포크포크,매콤 돈까스,"9,000원",1
1,포크포크,돈냉면,"9,000원",1
2,포크포크,돈우동정식,"10,000원",1
3,포크포크,칡물냉면,"7,500원",1
4,포크포크,갈비만두,"5,000원",1
5,포크포크,매운 돈까스,"9,000원",1
6,포크포크,달콤돈가스,"9,000원",1
7,포크포크,돈비빔냉면,"9,000원",1
8,포크포크,칡(불)물냉면,"7,500원",1
9,포크포크,칡비빔냉면,"7,500원",1
10,포크포크,칡(불)비빔냉면,"7,500원",1
11,포크포크,꼬치우동,"7,500원",1
12,포크포크,매콤우동,"7,500원",1
13,포크포크,매운갈비만두,"5,000원",1
14,포크포크,감자만두,"5,000원",1
15,포크포크,콜라,"2,500원",1
16,포크포크,사이다 500ml,"2,500원",1
17,포크포크,삼다수 몰500ML,"1,000원",1
0,홍대돈부리,사케동,"14,900원",1
1,홍대돈부리,가츠동,"8,900원",1
2,홍대돈부리,규동,"9,900원",1
3,홍대돈부리,돈가츠,"9,900원",1
4,홍대돈부리,에비후라이2마리,"5,800원",1
5,홍대돈부리,연어사시미,"12,900원",1
6,홍대돈부리,가라아게,"6,500원",1
7,홍대돈부리,더블가츠동,"12,900원",1
8,홍대돈부리,김치가츠동,"9,900원",1
9,홍대돈부리,믹스가츠동,"9,900원",1
10,홍대돈부리,에비가라아게동,"10,900원",1
11,홍대돈부리,가츠가라아게동,"10,900원",1
12,홍대돈부리,연어뱃살덮밥,"15,900원",1
13,홍대돈부리,에비동,"8,900원",1
14,홍대돈부리,가라아게동,"8,900원",1
0,포항막회,대하구이,"25,000원",1
1,포항막회,아귀 후라이드,"18,000원",1
2,포항막회,문어튀김,"20,000원",1
3,포항막회,문어/아구찜,"35,000원",1
4,포항막회,매운탕,"10,000원",1
5,포항막회,회덮밥,"9,000원",1
6,포항막회,알밥,"7,000원",1
7,포항막회,과메기(대),"40,000원",1
8,포항막회,과메기(중),"35,000원",1
9,포항막회,과메기(소),"30,000원",1
10,포항막회,문어초회,"20,000원",1
11,포항막회,통오징어라면,"10,000원",1
12,포항막회,막회(회무침)중,"29,000원",1
13,포항막회,막회(대),"36,000원",1
14,포항막회,물회(중),"29,000원",1
15,포항막회,물회(대),"36,000원",1
0,릴리베이커리,소금빵,"3,200원",1
1,릴리베이커리,(핫핫) 약과쿠키,"4,900원",1
2,릴리베이커리,건대 찐 연유 소프트바게트,"5,000원",1
3,릴리베이커리,허니버터 마늘빵,"6,000원",1
4,릴리베이커리,인절미크림빵,"4,200원",1
5,릴리베이커리,건대 황치즈 소프트바게트,"5,000원",1
6,릴리베이커리,쪽파베이글,"6,200원",1
7,릴리베이커리,벌꿀 고흥유자 바게트,"5,000원",1
8,릴리베이커리,군고구마 크림빵,"4,200원",1
9,릴리베이커리,오레오 크림삥,"4,200원",1
10,릴리베이커리,흑임자 크림빵,"4,200원",1
11,릴리베이커리,초코 크림빵,"4,200원",1
12,릴리베이커리,로투스 엑설런트 크림빵,"4,200원",1
0,노랑통닭 건대점,열불 품은 3종 치킨,"23,000원",1
1,노랑통닭 건대점,열불라조 치킨(뼈/순살),"22,000원",1
2,노랑통닭 건대점,칼칼한 청양 치킨(뼈/순살),"21,000원",1
3,노랑통닭 건대점,뿌리노랑 치킨(뼈/순살),"21,000원",1
4,노랑통닭 건대점,알싸한 마늘치킨(순살),"21,000원",1
5,노랑통닭 건대점,바삭 누룽지 치킨(뼈/순살),"20,000원",1
6,노랑통닭 건대점,엄청 큰 후라이드 치킨(뼈/순살),"18,000원",1
7,노랑통닭 건대점,노랑 3종 치킨,"21,000원",1
8,노랑통닭 건대점,노랑칩스,"3,000원",1
9,노랑통닭 건대점,3종 치즈볼,"5,000원",1
10,노랑통닭 건대점,열불라조 치킨 레귤러(순살),"20,000원",1
11,노랑통닭 건대점,칼칼한 청양 치킨 레귤러(순살),"19,000원",1
12,노랑통닭 건대점,뿌리노랑 치킨 레귤러(순살),"19,000원",1
13,노랑통닭 건대점,알싸한 마늘치킨 레귤러(순살),"19,000원",1
14,노랑통닭 건대점,바삭 누룽지 치킨 레귤러(순살),"18,000원",1
15,노랑통닭 건대점,엄청 큰 후라이드 치킨 레귤러(순살),"16,000원",1
16,노랑통닭 건대점,엄청 큰 깐풍 치킨(뼈/순살),"20,000원",1
17,노랑통닭 건대점,엄청 큰 깐풍 치킨 레귤러(순살),"18,000원",1
18,노랑통닭 건대점,엄청 큰 양념 치킨(뼈/순살),"20,000원",1
19,노랑통닭 건대점,엄청 큰 양념 치킨 레귤러(순살),"18,000원",1
20,노랑통닭 건대점,엄청 큰 반반치킨(후/양)(뼈/순살),"19,000원",1
21,노랑통닭 건대점,엄청큰반반치킨 레귤러(후/양)(순살),"17,000원",1
22,노랑통닭 건대점,엄청 큰 반반치킨(후/깐)(뼈/순살),"19,000원",1
23,노랑통닭 건대점,엄청큰반반치킨 레귤러(후/깐)(순살),"17,000원",1
24,노랑통닭 건대점,엄청 큰 반반치킨(양/깐)(뼈/순살),"21,000원",1
25,노랑통닭 건대점,엄청큰반반치킨 레귤러(양/깐)(순살),"19,000원",1
26,노랑통닭 건대점,맵싸한 고추 치킨(뼈/순살),"20,000원",1
27,노랑통닭 건대점,맵싸한 고추 치킨 레귤러(순살),"18,000원",1
28,노랑통닭 건대점,맵싸한 반반 치킨(후/양)(뼈/순살),"21,000원",1
29,노랑통닭 건대점,맵싸한반반치킨 레귤러(후/양)(순살),"19,000원",1
30,노랑통닭 건대점,맵싸한 반반 치킨(후/깐)(뼈/순살),"21,000원",1
31,노랑통닭 건대점,맵싸한반반치킨 레귤러(후/깐)(순살),"19,000원",1
32,노랑통닭 건대점,맵싸한 반반 치킨(양/깐)(뼈/순살),"23,000원",1
33,노랑통닭 건대점,맵싸한반반치킨 레귤러(양/깐)(순살),"21,000원",1
34,노랑통닭 건대점,웰빙 파닭 치킨,"20,000원",1
35,노랑통닭 건대점,웰빙 파닭반반치킨(후라이드 + 양념),"21,000원",1
36,노랑통닭 건대점,웰빙 파닭반반치킨(후라이드 + 깐풍),"21,000원",1
37,노랑통닭 건대점,웰빙 파닭 반반 치킨(양념 + 깐풍),"22,000원",1
38,노랑통닭 건대점,똥집 감자 튀김,"13,000원",1
39,노랑통닭 건대점,깐풍 똥집,"14,000원",1
40,노랑통닭 건대점,오칩스,"14,000원",1
41,노랑통닭 건대점,눈꽃 치즈 떡볶이,"7,000원",1
42,노랑통닭 건대점,노랑 봉투 감자,"7,000원",1
43,노랑통닭 건대점,부산 어묵탕,"12,000원",1
44,노랑통닭 건대점,김말이,"3,000원",1
45,노랑통닭 건대점,노랑치즈볼 오리지널맛,"4,000원",1
46,노랑통닭 건대점,찹쌀볼도그,"4,000원",1
47,노랑통닭 건대점,크런치새우,"5,000원",1
48,노랑통닭 건대점,코코넛 새우 감자튀김,"12,000원",1
49,노랑통닭 건대점,골뱅이 무침,"20,000원",1
50,노랑통닭 건대점,노랑 복숭아,"5,000원",1
51,노랑통닭 건대점,먹태,"15,000원",1
0,돕감자탕,감자탕(소),"29,000원",1
1,돕감자탕,통문어해물감자탕(중),"59,000원",1
2,돕감자탕,해물뼈찜(소),"38,000원",1
3,돕감자탕,궁중뼈찜(소),"31,000원",1
4,돕감자탕,닭볶음탕(중),"30,000원",1
5,돕감자탕,횡성곱창뚝배기,"13,500원",1
6,돕감자탕,불차돌뚝배기,"12,500원",1
7,돕감자탕,제주흑돼지국밥,"11,500원",1
8,돕감자탕,수제떡갈비(Side메뉴),"14,000원",1
0,밀피,아이스크림 크로플,"10,500원",1
1,밀피,로투스 크로플,"11,500원",1
2,밀피,밀피소금라떼,"6,200원",1
3,밀피,마시멜로초코라떼,"6,200원",1
4,밀피,흑설탕 밀크티,"6,200원",1
5,밀피,아메리카노,"4,800원",1
6,밀피,레몬에이드,"6,300원",1
7,밀피,자몽에이드,"6,300원",1
8,밀피,샤인머스켓에이드,"6,300원",1
9,밀피,히비스커스&자몽티,"5,500원",1
10,밀피,요크셔 밀크티,"6,800원",1
11,밀피,밀크티,"5,800원",1
12,밀피,에스프레소,"4,200원",1
13,밀피,카페라떼,"5,300원",1
14,밀피,카푸치노,"5,300원",1
15,밀피,바닐라라떼,"5,800원",1
16,밀피,캐러멜마키아토,"5,800원",1
17,밀피,요크셔밀크티,"6,500원",1
18,밀피,딸기라떼,"5,800원",1
19,밀피,"요거트스무디(플레인,딸기,망고,블루베리)","6,500원",1
20,밀피,초콜릿 밀크티,"6,200원",1
21,밀피,타로 밀크티,"6,200원",1
22,밀피,"허브차(얼그레이,캐모마일,페퍼민트)","4,900원",1
23,밀피,산딸기티,"4,900원",1
0,홍도초밥,특 모듬초밥 12PCS,"18,000원",1
1,홍도초밥,모듬초밥 12PCS,"13,000원",1
2,홍도초밥,특 모듬사시미,"50,000원",1
3,홍도초밥,연어사시미,"32,000원",1
4,홍도초밥,활어 덮밥,"10,000원",1
5,홍도초밥,연어 덮밥,"9,000원",1
6,홍도초밥,참치 사시미,"65,000원",1
7,홍도초밥,생연어+아부리초밥,"17,000원",1
8,홍도초밥,롤+모듬초밥,"15,000원",1
0,육회한연어,무한육회(1인),"21,900원",1
1,육회한연어,무한연어(1인),"23,900원",1
2,육회한연어,무한(육회+연어)(1인),"24,900원",1
3,육회한연어,무한(연어+참치)(1인),"24,900원",1
4,육회한연어,무한(육회+참치)(1인),"23,900원",1
5,육회한연어,무한(육회+연어+참치)(1인),"26,900원",1
6,육회한연어,연어사시미(18pcs),"22,900원",1
7,육회한연어,참치사시미,"21,900원",1
8,육회한연어,한우육사시미(20pcs),"20,900원",1
9,육회한연어,랍스타 모듬세트,"68,000원",1
10,육회한연어,랍스타+조개찜,"39,000원",1
11,육회한연어,육회(180g),"14,000원",1
12,육회한연어,고추장육회(180g),"14,900원",1
13,육회한연어,불육회(180g),"14,900원",1
14,육회한연어,와사비크림육회,"15,900원",1
15,육회한연어,타코육회,"16,900원",1
16,육회한연어,육회세트,"25,000원",1
17,육회한연어,육회+연어사시미,"33,900원",1
18,육회한연어,육회+연어사시미+한우육사시미,"52,900원",1
19,육회한연어,연어샐러드,"13,900원",1
20,육회한연어,연어비빔밥,"8,900원",1
21,육회한연어,육회비빔밥,"8,900원",1
22,육회한연어,육회물회,"16,900원",1
23,육회한연어,타코와사비,"9,900원",1
24,육회한연어,간장새우+주먹밥(셀프),"10,900원",1
25,육회한연어,해물 크랩라면,"6,900원",1
26,육회한연어,오뎅탕,"6,900원",1
27,육회한연어,조개 홍합탕,"6,900원",1
28,육회한연어,날치알 주먹밥,"3,000원",1
29,육회한연어,육회+참치,"32,900원",1
30,육회한연어,연어사시미+참치,"41,900원",1
31,육회한연어,육회+연어사시미+간장새우,"44,900원",1
32,육회한연어,육회+연어사시미+참치,"50,900원",1
33,육회한연어,육회+연어+참치+간장새우,"59,900원",1
34,육회한연어,육회+연어+육사시미+간장새우,"61,900원",1
35,육회한연어,육회+연어+참치+육사시미,"69,900원",1
36,육회한연어,육회+연어+참치+육사시미+간장새우,"75,900원",1
0,강경수참치,단일메뉴(주류필수),"45,000원",1
0,테라코타,카페라떼,"4,500원",1
1,테라코타,아메리카노,"4,000원",1
2,테라코타,다크문라떼,"5,800원",1
0,무이,고등어 봉초밥,"19,000원",1
1,무이,규스지 오뎅탕,"22,000원",1
2,무이,무이크림우동,"16,000원",1
3,무이,유린기,"20,000원",1
4,무이,무이 플레이트,"17,000원",1
5,무이,크림새우,"20,000원",1
6,무이,오코노미야끼,"15,000원",1
7,무이,시샤모구이 5pcs,"6,000원",1
8,무이,모츠나베,"25,000원",1
9,무이,스키야키,"23,000원",1
10,무이,꽃게탕,"22,000원",1
11,무이,칠리새우,"20,000원",1
12,무이,무이 닭구이,"18,000원",1
13,무이,무이 치킨가라아게,"16,000원",1
14,무이,명란 계란말이,"16,000원",1
15,무이,이카게소 국물떡볶이,"15,000원",1
16,무이,4종 고로케,"13,000원",1
17,무이,새우튀김 우동,"10,000원",1
18,무이,닭껍질 튀김,"11,000원",1
19,무이,쉬림프 감자튀김,"11,000원",1
20,무이,해물 해장라면,"10,000원",1
21,무이,이카게소 튀김,"13,000원",1
22,무이,설탕 토마토,"8,000원",1
23,무이,타코와사비,"7,000원",1
24,무이,파인애플 사베트,"9,000원",1
0,쭈꾸미킹,쭈꾸미피자 세트1,"12,000원",1
1,쭈꾸미킹,쭈꾸미피자 세트2,"14,000원",1
2,쭈꾸미킹,냉묵사발,"5,000원",1
3,쭈꾸미킹,철판 쭈꾸미피자 세트3,"14,000원",1
4,쭈꾸미킹,철판 쭈꾸미세트4,"16,000원",1
5,쭈꾸미킹,철판 삼겹쭈꾸미피자 세트5,"15,000원",1
6,쭈꾸미킹,쭈꾸미볶음(샐러드+묵사발+밥),"10,000원",1
7,쭈꾸미킹,철판쭈꾸미(샐러드+묵사발),"12,000원",1
8,쭈꾸미킹,철판삼겹쭈꾸미(샐러드+묵사발),"13,000원",1
9,쭈꾸미킹,"고르곤졸라피자 10"",11"",12""",9000~13000,1
10,쭈꾸미킹,연어샐러드,"9,000원",1
0,마우스래빗,싸만코 스무디,"6,500원",1
1,마우스래빗,빙하 스무디,"6,500원",1
2,마우스래빗,아메리카노,"4,500원",1
3,마우스래빗,다방라떼,"4,500원",1
4,마우스래빗,카페라떼,"5,000원",1
5,마우스래빗,바닐라라떼,"5,500원",1
6,마우스래빗,카푸치노,"5,000원",1
7,마우스래빗,썸머라떼,"6,000원",1
8,마우스래빗,얼그레이,"4,500원",1
9,마우스래빗,복숭아아이스티,"4,500원",1
10,마우스래빗,레몬아이스티,"4,500원",1
11,마우스래빗,초코라떼,"5,500원",1
12,마우스래빗,녹차라떼,"5,500원",1
13,마우스래빗,홍차라떼,"5,500원",1
14,마우스래빗,딸기라뗴,"5,500원",1
15,마우스래빗,레몬에이드,"5,500원",1
16,마우스래빗,블루레몬에이드,"5,500원",1
17,마우스래빗,오렌지에이드,"5,500원",1
18,마우스래빗,자몽에이드,"5,500원",1
19,마우스래빗,청포도에이드,"5,500원",1
20,마우스래빗,달콤레몬티,"5,500원",1
21,마우스래빗,초코밀크티,"6,000원",1
22,마우스래빗,로얄자몽티,"6,000원",1
23,마우스래빗,오레오 프라푸치노,"6,500원",1
24,마우스래빗,녹차 프라푸치노,"6,500원",1
25,마우스래빗,초코 프라푸치노,"6,500원",1
26,마우스래빗,죠리퐁 스무디,"6,500원",1
0,순곱이네 건대점,순대곱창 버섯 전골/순대 버섯 전골 대,"46,000원",1
1,순곱이네 건대점,순대곱창 버섯 전골/순대 버섯 전골 중,"39,000원",1
2,순곱이네 건대점,순대곱창 버섯 전골/순대 버섯 전골 소,"32,000원",1
3,순곱이네 건대점,순대추가,"15,000원",1
4,순곱이네 건대점,한우곱창추가,"15,000원",1
0,꼽사리떡볶이,떡튀범벅,"6,000원",1
1,꼽사리떡볶이,떡순범벅,"6,000원",1
2,꼽사리떡볶이,둘둘 범벅(떡볶이+순대+튀김),"9,000원",1
3,꼽사리떡볶이,다함께 범벅(떡볶이+순대+튀김),"12,000원",1
4,꼽사리떡볶이,떡볶이,"4,000원",1
5,꼽사리떡볶이,찰순대,"4,000원",1
6,꼽사리떡볶이,튀김(4개),"4,000원",1
7,꼽사리떡볶이,부산어묵(4꼬치),"4,000원",1
8,꼽사리떡볶이,빨간어묵(4꼬치),"4,000원",1
9,꼽사리떡볶이,라면,"4,000원",1
10,꼽사리떡볶이,주먹밥(3알),"3,000원",1
11,꼽사리떡볶이,꼬마김밥(2개),"1,000원",1
12,꼽사리떡볶이,사이다/콜라 355ml,"2,000원",1
13,꼽사리떡볶이,사이다/콜라(제로) 355ml,"2,000원",1
0,엠케이갤러리스튜디오,수제 티라미수,"8,000원",1
1,엠케이갤러리스튜디오,크로크무슈,"11,000원",1
2,엠케이갤러리스튜디오,타바론 티,"7,500원",1
3,엠케이갤러리스튜디오,마시멜로우초코,"7,500원",1
4,엠케이갤러리스튜디오,흑임자샷라떼,"7,500원",1
5,엠케이갤러리스튜디오,솔티드크림라떼,"7,500원",1
6,엠케이갤러리스튜디오,아메리카노,"5,000원",1
7,엠케이갤러리스튜디오,라떼,"5,500원",1
8,엠케이갤러리스튜디오,바닐라라떼,"6,000원",1
9,엠케이갤러리스튜디오,핫초코,"6,000원",1
10,엠케이갤러리스튜디오,아인슈페너,"7,000원",1
11,엠케이갤러리스튜디오,흑임자라떼,"7,000원",1
12,엠케이갤러리스튜디오,체리에이드,"6,500원",1
13,엠케이갤러리스튜디오,체리콕,"7,500원",1
14,엠케이갤러리스튜디오,오지아이스,"7,500원",1
15,엠케이갤러리스튜디오,브라운치즈크로플,"9,500원",1
16,엠케이갤러리스튜디오,초코크로플,"8,500원",1
17,엠케이갤러리스튜디오,하우스와인,"13,000원",1
18,엠케이갤러리스튜디오,빅웨이브,"8,500원",1
19,엠케이갤러리스튜디오,호가든 윗 비어,"7,500원",1
20,엠케이갤러리스튜디오,깔루아밀크,"10,000원",1
21,엠케이갤러리스튜디오,진토닉,"10,000원",1
22,엠케이갤러리스튜디오,블랙러시안,"12,000원",1
23,엠케이갤러리스튜디오,말리부오렌지,"13,000원",1
0,최신족발,삼겹보쌈정식(2인이상배달/공기밥서비스),"10,000원",1
1,최신족발,삼겹보쌈 中(2~3인분),"27,000원",1
2,최신족발,삼겹보쌈 大(3~4인분),"35,000원",1
3,최신족발,보족세트 中(2~3인분),"41,000원",1
4,최신족발,보족세트 大(3~4인분),"47,000원",1
5,최신족발,숯불양념족발 中,"29,000원",1
6,최신족발,숯불양념족발 大,"37,000원",1
7,최신족발,왕족발 中,"29,000원",1
8,최신족발,왕족발 大,"37,000원",1
9,최신족발,반반족발,"39,000원",1
10,최신족발,세트1.미니불족발+주먹밥+계란찜,"29,000원",1
11,최신족발,세트2.왕족발(中)+미니불족발,"47,000원",1
0,마초쉐프 건대점,스텔라피자 BLACK,"20,900원",1
1,마초쉐프 건대점,마초삼겹스테이크,"23,900원",1
2,마초쉐프 건대점,마초하우스샐러드,"9,900원",1
3,마초쉐프 건대점,까르보나라,"13,900원",1
4,마초쉐프 건대점,마초토마토파스타,"15,900원",1
