name,category,sub_category,address,contact,platform,url,opneing_hours
왕노가리호프 중곡점,2,"맥주,호프",서울 광진구 긴고랑로26길 7-26,0507-1353-1262,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1249797740?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 18:00 - 01:30', '수 18:00 - 01:30', '목 18:00 - 01:30', '금 18:00 - 01:30', '토 18:00 - 01:30', '일 정기휴무 (매주 일요일)', '월 18:00 - 01:30']"
으뜸호프,2,"맥주,호프",서울 광진구 자양로 284,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1003236083?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
비어포차 구의점,2,"맥주,호프",서울 광진구 아차산로51길 8,010-8972-2952,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/37721098?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 16:30 - 04:00']
래Bar,2,바(BAR),서울 광진구 아차산로51길 31 2층,02-455-0123,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/32891136?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 19:30 - 05:00']
지몬스터 아차산역점,2,"맥주,호프",서울 광진구 천호대로 655 3층 지몬스터 아차산역점,0507-1386-5228,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1862624722?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 14:00 - 06:00']
우리랑먹거리호프,2,"맥주,호프",서울 광진구 자양로18길 56,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1959239659?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
가고싶은포차와호프,2,포장마차,서울 광진구 자양로 237-1,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1400595798?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
엔조이락 구의본점,2,"맥주,호프",서울 광진구 자양로 291-1,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20916730?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
애플바,2,요리주점,서울 광진구 자양로18길 16 지층,02-446-2722,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/33292707?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 20:00 - 03:00']
꿈꾸는다락방,2,"맥주,호프",서울 광진구 긴고랑로 96,070-8111-2904,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1673247273?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
디오니스,2,"맥주,호프",서울 광진구 구의강변로 48,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20939595?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
길동역가맥 아차산점,2,"맥주,호프",서울 광진구 천호대로127길 16 1층 104호,0507-1346-0132,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1873268165?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
별난왕가네,2,포장마차,서울 광진구 아차산로 484 우석빌딩 지하1층,02-457-1870,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/36952653?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 18:00 - 02:00', '수 18:00 - 02:00', '목 18:00 - 02:00', '금 18:00 - 02:00', '토 18:00 - 02:00', '일(4/7) 정기휴무 (매달 1, 3번째 일요일)', '월 18:00 - 02:00', '매달 1, 3번째 일요일 정기 휴무']"
초원호프 본점,2,"맥주,호프",서울 광진구 아차산로53길 51-6,02-444-1229,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/38276316?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
윌리윌리,2,"맥주,호프","서울 광진구 강변역로4길 34 1층 110, 111호",0507-1379-8936,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1185917029?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
대세노가리 중곡1호점,2,"맥주,호프",서울 광진구 자양로43길 151,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/37210177?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:30 - 02:00']
왕십리포차,2,포장마차,서울 광진구 자양로50길 6,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1518837746?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
코모도7080라이브,2,유흥주점,서울 광진구 자양로18길 49,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20916796?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
백년쉼터,2,술집,서울 광진구 자양로43길 75,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1333471888?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 09:00 - 17:00', '수 09:00 - 17:00', '목 09:00 - 17:00', '금 09:00 - 17:00', '토 정보없음', '일 정보없음', '월 09:00 - 17:00']"
엠,2,바(BAR),서울 광진구 자양로18길 15 2층,0507-1434-7040,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1698244473?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 20:00 - 03:00', '수 20:00 - 03:00', '목 20:00 - 03:00', '금 20:00 - 03:00', '토 20:00 - 03:00', '일 정기휴무 (매주 일요일)', '월 20:00 - 03:00']"
카페 사란아,2,바(BAR),서울 광진구 천호대로 606 1층,0507-1344-2124,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1745348093?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
술통,2,"맥주,호프",서울 광진구 천호대로127길 16,02-6232-5797,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/36459321?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
또모꼬,2,"맥주,호프",서울 광진구 용마산로6길 7,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20897607?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
아티스트바,2,술집,서울 광진구 자양로18길 37,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1187640485?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
청춘부르스 강변점,2,"맥주,호프",서울 광진구 구의강변로 86,02-446-3048,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/36233674?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
먹태&노가리,2,"맥주,호프",서울 광진구 영화사로 48-1,02-456-2479,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1966704057?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
구의포차,2,포장마차,서울 광진구 구의로 4,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1211220327?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
미나네호프집,2,"맥주,호프",서울 광진구 광나루로 550 4층,02-444-5688,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1743139332?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
풀코스,2,"맥주,호프",서울 광진구 뚝섬로58길 11,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20924266?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
세븐브로이펍,2,"맥주,호프",서울 광진구 자양로 52-1,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1610347435?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
에스바,2,바(BAR),서울 광진구 자양로18길 39,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/38668115?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
몽촌주막,2,"전통,민속주점",서울 광진구 구의동 42-10,02-454-2738,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/11694421?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 00:00 - 24:00']
프로포즈,2,"맥주,호프",서울 광진구 구의로 54,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20886231?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
도망가지마호프,2,"맥주,호프",서울 광진구 아차산로51길 61,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1607057973?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
한끼포차,2,포장마차,서울 광진구 용마산로21길 76,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1594293026?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
천미향포차,2,요리주점,서울 광진구 용마산로 61,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1632590849?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
아지트,2,술집,서울 광진구 자양로 71 합동빌딩,02-456-1028,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/52985226?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
동네포차,2,포장마차,서울 광진구 영화사로13길 4,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1563726930?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
둥지호프,2,"맥주,호프",서울 광진구 영화사로 57,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1772005484?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
라이브7080백마강,2,유흥주점,서울 광진구 자양로18길 53,02-453-1888,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1071590133?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
구의비어,2,"맥주,호프",서울 광진구 아차산로57길 32,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1292542193?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
개미포차,2,포장마차,서울 광진구 용마산로7길 17,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1887647517?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
백악관라이브,2,"맥주,호프",서울 광진구 자양로43길 26 백악관라이브,02-432-8859,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1697482047?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
둘둘포차,2,포장마차,서울 광진구 긴고랑로15길 15,02-453-7472,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20932004?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 16:00 - 24:00']
다우호프,2,"맥주,호프",서울 광진구 자양로48길 4,02-447-2572,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1705476991?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
해바라기,2,"맥주,호프",서울 광진구 구의로 58,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/18813193?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
다원호프,2,"맥주,호프",서울 광진구 능동로 391,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1189911547?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
초이스,2,"맥주,호프",서울 광진구 구의로 48,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20828186?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
티파니,2,"맥주,호프",서울 광진구 자양로18길 5,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1885068715?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
초당호프,2,"맥주,호프",서울 광진구 능동로 384,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1157414819?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
비어타운,2,"맥주,호프",서울 광진구 광나루로52길 44-16,02-456-0313,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/34014434?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
캉캉,2,요리주점,서울 광진구 천호대로 639,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1227943482?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
횃불,2,"육류,고기요리",서울 광진구 아차산로55길 20 1층,0507-1329-7547,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1861415508?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 16:00 - 24:00 23:00 라스트오더', '수 16:00 - 24:00 23:00 라스트오더', '목 16:00 - 24:00 23:00 라스트오더', '금 16:00 - 24:00 23:00 라스트오더', '토 16:00 - 24:00 23:00 라스트오더', '일 16:00 - 24:00 23:00 라스트오더', '월 16:00 - 24:00 23:00 라스트오더', '생방송투데이 3495회, 24.03.20. 2024년 3월 20일  마늘양념안거미살']"
고기는 구이역,2,"육류,고기요리",서울 광진구 아차산로 387 1층 102호 고기는 구이역,0507-1392-9908,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1499179365?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:30 - 23:00']
맏뜻,2,한식,서울 광진구 아차산로 387-5 1층,0507-1309-6359,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1058754186?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 12:00 - 23:00 14:30 - 17:30 브레이크타임', '수 12:00 - 23:00 14:30 - 17:30 브레이크타임', '목 12:00 - 23:00 14:30 - 17:30 브레이크타임', '금 12:00 - 23:00 14:30 - 17:30 브레이크타임', '토 12:00 - 23:00 14:30 - 17:00 브레이크타임', '일 12:00 - 23:00 14:30 - 17:00 브레이크타임', '월 정기휴무 (매주 월요일)']"
녹번꼼장어 구의역점,2,"장어,먹장어요리",서울 광진구 아차산로49길 28-6 1층 101호,0507-1329-7806,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1321839549?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 16:00 - 02:00 00:30 라스트오더', '수 16:00 - 02:00 00:30 라스트오더', '목 16:00 - 02:00 00:30 라스트오더', '금 16:00 - 02:00 00:30 라스트오더', '토 16:00 - 02:00 00:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 16:00 - 02:00 00:30 라스트오더']"
곱창이야기 강변점,2,"곱창,막창,양",서울 광진구 구의강변로7길 3 윤성빌,02-6447-1119,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/36473277?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 17:00 - 01:00 00:00 라스트오더', '수 17:00 - 01:00 00:00 라스트오더', '목 17:00 - 01:00 00:00 라스트오더', '금 17:00 - 01:00 00:00 라스트오더', '토 17:00 - 01:00 00:00 라스트오더', '일 17:00 - 24:00 23:00 라스트오더', '월 17:00 - 01:00 00:00 라스트오더']"
시치린,2,소고기구이,"서울 광진구 자양로22길 25 1층, 2층",0507-1356-3272,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1881563985?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 12:00 - 24:00 14:00 - 16:00 브레이크타임 23:00 라스트오더', '수 12:00 - 24:00 14:00 - 16:00 브레이크타임 23:00 라스트오더', '목 12:00 - 24:00 14:00 - 16:00 브레이크타임 23:00 라스트오더', '금 12:00 - 02:00 14:00 - 16:00 브레이크타임 01:00 라스트오더', '토 16:00 - 02:00 01:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 12:00 - 24:00 14:00 - 16:00 브레이크타임 23:00 라스트오더', '생방송투데이 3252회, 23.03.15. 2023년 3월 15일  소고기', '']"
대포집,2,한식,서울 광진구 자양로18길 53 1층 대포집,0507-1378-3025,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1090162638?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 16:00 - 24:00', '수 16:00 - 24:00', '목 16:00 - 24:00', '금 16:00 - 01:00', '토 16:00 - 01:00', '일 16:00 - 01:00', '월 16:00 - 24:00']"
양양집 구의점,2,해장국,서울 광진구 아차산로 457 1층,0507-1359-4729,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1092059298?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 00:00 - 24:00']
김창훈호프,2,"맥주,호프",서울 광진구 아차산로31길 27 지하 김창훈호프,0507-1314-2084,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1929531895?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 02:00', '화 17:00 - 02:00', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 03:00', '토 17:00 - 03:00', '일 17:00 - 02:00']"
후타리 본,2,이자카야,"서울 광진구 아차산로31길 20-6 지하1층, 1층",0507-1403-4499,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1541231293?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 03:00', '화 17:00 - 03:00', '수 17:00 - 03:00', '목 17:00 - 03:00', '금 17:00 - 04:00', '토 17:00 - 04:00', '일 17:00 - 03:00']"
평정원 건대점,2,요리주점,"서울 광진구 아차산로33길 41 B1, 1층, 2층",0507-1484-0305,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1779753139?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 04:00 03:00 라스트오더', '화 17:00 - 04:00 03:00 라스트오더', '수 17:00 - 04:00 03:00 라스트오더', '목 17:00 - 04:00 03:00 라스트오더', '금 17:00 - 05:00 04:00 라스트오더', '토 17:00 - 05:00 04:00 라스트오더', '일 17:00 - 04:00 03:00 라스트오더']"
장미술상 외갓집 건대점,2,요리주점,"서울 광진구 군자로 14-1 1층, 2층",0507-1314-5903,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1364448422?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 01:30 00:30 라스트오더']
언리미티드,2,술집,서울 광진구 아차산로31길 23 지하1층,0507-1431-9298,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/58373020?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 18:00 - 02:00', '화 18:00 - 02:00', '수 18:00 - 02:00', '목 18:00 - 02:00', '금 18:00 - 03:00', '토 18:00 - 03:00', '일 18:00 - 03:00']"
신선술집 도원,2,요리주점,"서울 광진구 아차산로33길 33 2, 3층",0507-1456-0826,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1769666633?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 16:00 - 03:00', '화 16:00 - 03:00', '수 16:00 - 03:00', '목 16:00 - 03:00', '금 16:00 - 04:00', '토 16:00 - 04:00', '일 16:00 - 03:00']"
오늘 건대점,2,이자카야,서울 광진구 아차산로33길 40 2층,0507-1384-0671,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1032795758?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 17:00 - 01:00 00:20 라스트오더', '수 17:00 - 01:00 00:20 라스트오더', '목 17:00 - 01:00 00:20 라스트오더', '금 17:00 - 02:00 01:20 라스트오더', '토 16:30 - 02:00 01:20 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00 00:20 라스트오더']"
만게츠,2,이자카야,서울 광진구 능동로31길 14 1층 만게츠,0507-1330-8885,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1503215430?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:30 - 02:00', '화 17:30 - 02:00', '수 17:30 - 02:00', '목 17:30 - 02:00', '금 17:00 - 03:00', '토 17:00 - 03:00', '일 17:00 - 02:00']"
셰프노리,2,요리주점,"서울 광진구 군자로 5 1층, 반지층 셰프노리",0507-1305-5233,0,"https://map.naver.com/p/search/%EA%B5%AC%EC%9D%98%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1581292584?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 17:00 - 24:00 23:00 라스트오더', '수 17:00 - 24:00 23:00 라스트오더', '목 17:00 - 24:00 23:00 라스트오더', '금 17:00 - 24:00 23:00 라스트오더', '토 17:00 - 24:00 23:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 24:00 23:00 라스트오더']"
